"TimeOfEntry","departureAirport_city","departureAirport_iata","arrivalAirport_city","arrivalAirport_iata","arrivalTimeZulu","arrivalTimeLocal","arrivalTimeDayOfWeek","flightNumber"
"2024-09-16T04:26:10.192Z","Boston","BOS","Amsterdam","AMS","2024-09-17T06:00:00.000Z","17/09/2024, 08:00:00",2,"DL242"
"2024-09-16T04:26:10.191Z","Dammam","DMM","Amsterdam","AMS","2024-09-17T06:05:00.000Z","17/09/2024, 08:05:00",2,"KL425"
"2024-09-16T04:26:10.193Z","Nairobi","NBO","Amsterdam","AMS","2024-09-17T05:55:00.000Z","17/09/2024, 07:55:00",2,"EY957"
"2024-09-16T04:26:10.196Z","Bordeaux/Merignac","BOD","Amsterdam","AMS","2024-09-17T05:55:00.000Z","17/09/2024, 07:55:00",2,"KL1440"
"2024-09-16T04:26:10.191Z","New York","JFK","Amsterdam","AMS","2024-09-17T06:05:00.000Z","17/09/2024, 08:05:00",2,"KL646"
"2024-09-16T04:26:10.191Z","Atlanta","ATL","Amsterdam","AMS","2024-09-17T06:05:00.000Z","17/09/2024, 08:05:00",2,"DL72"
"2024-09-16T04:26:10.190Z","Milan","MXP","Amsterdam","AMS","2024-09-17T06:05:00.000Z","17/09/2024, 08:05:00",2,"U23851"
"2024-09-16T04:26:10.198Z","Calgary","YYC","Amsterdam","AMS","2024-09-17T05:55:00.000Z","17/09/2024, 07:55:00",2,"KL678"
"2024-09-16T04:26:10.197Z","Bologna","BLQ","Amsterdam","AMS","2024-09-17T05:55:00.000Z","17/09/2024, 07:55:00",2,"KL1660"
"2024-09-16T04:26:10.197Z","Nairobi","NBO","Amsterdam","AMS","2024-09-17T06:00:00.000Z","17/09/2024, 08:00:00",2,"KL566"
"2024-09-17T03:02:24.397Z","Bangkok","DMK","Phuket","HKT","2024-09-17T04:35:00.000Z","17/09/2024, 11:35:00",2,"SL770"
"2024-09-17T03:02:39.684Z","Chiang Mai","CNX","Phuket","HKT","2024-09-17T06:25:00.000Z","17/09/2024, 13:25:00",2,"FD3160"
"2024-09-17T03:02:39.686Z","Sepang","KUL","Phuket","HKT","2024-09-17T06:20:00.000Z","17/09/2024, 13:20:00",2,"MH794"
"2024-09-17T03:02:39.687Z","Bangkok","BKK","Phuket","HKT","2024-09-17T04:50:00.000Z","17/09/2024, 11:50:00",2,"VZ304"
"2024-09-17T03:02:39.689Z","Bangkok","DMK","Phuket","HKT","2024-09-17T05:35:00.000Z","17/09/2024, 12:35:00",2,"FD3025"
"2024-09-17T03:02:39.688Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-17T05:25:00.000Z","17/09/2024, 12:25:00",2,"PG253"
"2024-09-17T03:02:39.690Z","Sepang","KUL","Phuket","HKT","2024-09-17T06:00:00.000Z","17/09/2024, 13:00:00",2,"AK824"
"2024-09-17T03:02:39.691Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-17T06:10:00.000Z","17/09/2024, 13:10:00",2,"PG405"
"2024-09-17T03:02:39.692Z","Bangkok","BKK","Phuket","HKT","2024-09-17T05:20:00.000Z","17/09/2024, 12:20:00",2,"TG203"
"2024-09-17T03:02:39.691Z","Sepang","KUL","Phuket","HKT","2024-09-17T05:30:00.000Z","17/09/2024, 12:30:00",2,"OD540"
"2024-09-17T03:02:39.692Z","Bangkok","DMK","Phuket","HKT","2024-09-17T06:05:00.000Z","17/09/2024, 13:05:00",2,"DD524"
"2024-09-17T03:02:39.693Z","Bangkok","BKK","Phuket","HKT","2024-09-17T05:05:00.000Z","17/09/2024, 12:05:00",2,"PG275"
"2024-09-17T03:02:39.694Z","Chiang Mai","CNX","Phuket","HKT","2024-09-17T05:55:00.000Z","17/09/2024, 12:55:00",2,"VZ414"
"2024-09-17T03:02:55.178Z",,"UTP","Phuket","HKT","2024-09-17T07:40:00.000Z","17/09/2024, 14:40:00",2,"PG281"
"2024-09-17T03:02:55.181Z","Bangkok","DMK","Phuket","HKT","2024-09-17T07:05:00.000Z","17/09/2024, 14:05:00",2,"FD3005"
"2024-09-17T03:02:55.179Z","Guangzhou","CAN","Phuket","HKT","2024-09-17T08:40:00.000Z","17/09/2024, 15:40:00",2,"CZ6063"
"2024-09-17T03:02:55.181Z","New Delhi","DEL","Phuket","HKT","2024-09-17T08:40:00.000Z","17/09/2024, 15:40:00",2,"6E1075"
"2024-09-17T03:02:55.182Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-17T08:30:00.000Z","17/09/2024, 15:30:00",2,"PG255"
"2024-09-17T03:02:55.182Z","Bangkok","BKK","Phuket","HKT","2024-09-17T07:55:00.000Z","17/09/2024, 14:55:00",2,"VZ2300"
"2024-09-17T03:02:55.183Z","Singapore","SIN","Phuket","HKT","2024-09-17T08:05:00.000Z","17/09/2024, 15:05:00",2,"3K535"
"2024-09-17T03:02:55.184Z","Bangkok","BKK","Phuket","HKT","2024-09-17T08:25:00.000Z","17/09/2024, 15:25:00",2,"TG215"
"2024-09-17T03:02:55.185Z","Bangkok","BKK","Phuket","HKT","2024-09-17T07:00:00.000Z","17/09/2024, 14:00:00",2,"PG273"
"2024-09-17T03:02:55.185Z","Bangkok","BKK","Phuket","HKT","2024-09-17T06:55:00.000Z","17/09/2024, 13:55:00",2,"FD4110"
"2024-09-17T03:02:55.186Z","Singapore","SIN","Phuket","HKT","2024-09-17T07:00:00.000Z","17/09/2024, 14:00:00",2,"FD377"
"2024-09-17T03:02:55.186Z","Bangkok","DMK","Phuket","HKT","2024-09-17T07:15:00.000Z","17/09/2024, 14:15:00",2,"SL756"
"2024-09-17T03:02:55.187Z","Singapore","SIN","Phuket","HKT","2024-09-17T07:10:00.000Z","17/09/2024, 14:10:00",2,"SQ732"
"2024-09-17T03:03:11.153Z","Chiang Mai","CNX","Phuket","HKT","2024-09-17T10:30:00.000Z","17/09/2024, 17:30:00",2,"FD3162"
"2024-09-17T03:03:11.154Z","Chengdu","TFU","Phuket","HKT","2024-09-17T11:00:00.000Z","17/09/2024, 18:00:00",2,"3U3931"
"2024-09-17T03:03:11.155Z","Bangkok","DMK","Phuket","HKT","2024-09-17T10:10:00.000Z","17/09/2024, 17:10:00",2,"SL768"
"2024-09-17T03:03:11.155Z","Beijing","PEK","Phuket","HKT","2024-09-17T10:45:00.000Z","17/09/2024, 17:45:00",2,"CA821"
"2024-09-17T03:03:11.157Z","Shenzhen","SZX","Phuket","HKT","2024-09-17T09:25:00.000Z","17/09/2024, 16:25:00",2,"ZH315"
"2024-09-17T03:03:11.157Z","New Delhi","DEL","Phuket","HKT","2024-09-17T10:15:00.000Z","17/09/2024, 17:15:00",2,"AI376"
"2024-09-17T03:03:11.158Z","Bangkok","BKK","Phuket","HKT","2024-09-17T09:15:00.000Z","17/09/2024, 16:15:00",2,"TG283"
"2024-09-17T03:03:11.159Z","Bangkok","BKK","Phuket","HKT","2024-09-17T09:50:00.000Z","17/09/2024, 16:50:00",2,"VZ306"
"2024-09-17T03:03:11.160Z","Singapore","SIN","Phuket","HKT","2024-09-17T10:10:00.000Z","17/09/2024, 17:10:00",2,"SQ736"
"2024-09-17T03:03:11.161Z","Chengdu","TFU","Phuket","HKT","2024-09-17T10:40:00.000Z","17/09/2024, 17:40:00",2,"MU573"
"2024-09-17T03:03:11.160Z","Chiang Mai","CNX","Phuket","HKT","2024-09-17T09:40:00.000Z","17/09/2024, 16:40:00",2,"PG248"
"2024-09-17T03:03:11.161Z","Bangkok","DMK","Phuket","HKT","2024-09-17T09:10:00.000Z","17/09/2024, 16:10:00",2,"FD3007"
"2024-09-17T03:03:11.162Z","Sepang","KUL","Phuket","HKT","2024-09-17T09:35:00.000Z","17/09/2024, 16:35:00",2,"AK826"
"2024-09-17T03:03:11.162Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-17T09:25:00.000Z","17/09/2024, 16:25:00",2,"PG259"
"2024-09-17T03:03:11.163Z","Shanghai","PVG","Phuket","HKT","2024-09-17T10:30:00.000Z","17/09/2024, 17:30:00",2,"FM859"
"2024-09-17T03:03:26.540Z","Bangkok","BKK","Phuket","HKT","2024-09-17T12:00:00.000Z","17/09/2024, 19:00:00",2,"TG217"
"2024-09-17T03:03:26.541Z","Singapore","SIN","Phuket","HKT","2024-09-17T12:20:00.000Z","17/09/2024, 19:20:00",2,"SQ740"
"2024-09-17T03:03:26.543Z","Singapore","SIN","Phuket","HKT","2024-09-17T12:00:00.000Z","17/09/2024, 19:00:00",2,"TR652"
"2024-09-17T03:03:26.544Z","Muscat","MCT","Phuket","HKT","2024-09-17T12:00:00.000Z","17/09/2024, 19:00:00",2,"WY831"
"2024-09-17T03:03:26.542Z","Sepang","KUL","Phuket","HKT","2024-09-17T11:20:00.000Z","17/09/2024, 18:20:00",2,"OD542"
"2024-09-17T03:03:26.544Z","Bangkok","DMK","Phuket","HKT","2024-09-17T10:55:00.000Z","17/09/2024, 17:55:00",2,"FD3021"
"2024-09-17T03:03:26.544Z","Bali/Denpasar","DPS","Phuket","HKT","2024-09-17T11:55:00.000Z","17/09/2024, 18:55:00",2,"QZ246"
"2024-09-17T03:03:26.546Z","Nanning","NNG","Phuket","HKT","2024-09-17T11:15:00.000Z","17/09/2024, 18:15:00",2,"GX8921"
"2024-09-17T03:03:26.546Z","Doha","DOH","Phuket","HKT","2024-09-17T11:50:00.000Z","17/09/2024, 18:50:00",2,"QR846"
"2024-09-17T03:03:26.547Z","Bangkok","BKK","Phuket","HKT","2024-09-17T11:30:00.000Z","17/09/2024, 18:30:00",2,"PG277"
"2024-09-17T03:03:26.547Z","Chongqing","CKG","Phuket","HKT","2024-09-17T12:15:00.000Z","17/09/2024, 19:15:00",2,"3U3705"
"2024-09-17T03:03:26.549Z","Abu Dhabi","AUH","Phuket","HKT","2024-09-17T11:30:00.000Z","17/09/2024, 18:30:00",2,"EY432"
"2024-09-17T03:03:26.549Z","Taipei","TPE","Phuket","HKT","2024-09-17T11:15:00.000Z","17/09/2024, 18:15:00",2,"IT503"
"2024-09-17T03:03:26.548Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-17T11:55:00.000Z","17/09/2024, 18:55:00",2,"PG257"
"2024-09-17T03:03:26.549Z","Kunming","KMG","Phuket","HKT","2024-09-17T11:00:00.000Z","17/09/2024, 18:00:00",2,"MU5093"
"2024-09-17T03:03:41.894Z","Shanghai","PVG","Phuket","HKT","2024-09-17T15:20:00.000Z","17/09/2024, 22:20:00",2,"FM831"
"2024-09-17T03:03:41.895Z","Shanghai","PVG","Phuket","HKT","2024-09-17T15:00:00.000Z","17/09/2024, 22:00:00",2,"FM857"
"2024-09-17T03:03:41.896Z","Melbourne","MEL","Phuket","HKT","2024-09-17T13:40:00.000Z","17/09/2024, 20:40:00",2,"JQ17"
"2024-09-17T03:03:41.896Z","Bangkok","BKK","Phuket","HKT","2024-09-17T14:10:00.000Z","17/09/2024, 21:10:00",2,"PG279"
"2024-09-17T03:03:41.898Z","Beijing","PEK","Phuket","HKT","2024-09-17T13:00:00.000Z","17/09/2024, 20:00:00",2,"HU7929"
"2024-09-17T03:03:41.897Z","Sepang","KUL","Phuket","HKT","2024-09-17T14:05:00.000Z","17/09/2024, 21:05:00",2,"AK822"
"2024-09-17T03:03:41.898Z","Bangkok","BKK","Phuket","HKT","2024-09-17T14:00:00.000Z","17/09/2024, 21:00:00",2,"VZ308"
"2024-09-17T03:03:41.899Z","Singapore","SIN","Phuket","HKT","2024-09-17T13:40:00.000Z","17/09/2024, 20:40:00",2,"3K537"
"2024-09-17T03:03:41.899Z","Seoul (Incheon)","ICN","Phuket","HKT","2024-09-17T14:45:00.000Z","17/09/2024, 21:45:00",2,"LJ5"
"2024-09-17T03:03:41.902Z","Shanghai","PVG","Phuket","HKT","2024-09-17T12:55:00.000Z","17/09/2024, 19:55:00",2,"9C8667"
"2024-09-17T03:03:41.900Z","Khon Kaen","KKC","Phuket","HKT","2024-09-17T12:45:00.000Z","17/09/2024, 19:45:00",2,"FD3601"
"2024-09-17T03:03:41.901Z","Bangkok","BKK","Phuket","HKT","2024-09-17T13:40:00.000Z","17/09/2024, 20:40:00",2,"TG211"
"2024-09-17T03:03:41.903Z","Dubai","DXB","Phuket","HKT","2024-09-17T13:00:00.000Z","17/09/2024, 20:00:00",2,"EK396"
"2024-09-17T03:03:41.902Z","Bangkok","DMK","Phuket","HKT","2024-09-17T13:25:00.000Z","17/09/2024, 20:25:00",2,"FD3009"
"2024-09-17T03:03:41.903Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-17T13:00:00.000Z","17/09/2024, 20:00:00",2,"PG401"
"2024-09-17T03:03:57.249Z","Doha","DOH","Phuket","HKT","2024-09-18T00:35:00.000Z","18/09/2024, 07:35:00",3,"QR842"
"2024-09-17T03:03:57.251Z","Bangkok","BKK","Phuket","HKT","2024-09-17T16:59:00.000Z","17/09/2024, 23:59:00",2,"TG225"
"2024-09-17T03:03:57.252Z","Bangkok","DMK","Phuket","HKT","2024-09-17T14:55:00.000Z","17/09/2024, 21:55:00",2,"FD3013"
"2024-09-17T03:03:57.252Z","Bangkok","BKK","Phuket","HKT","2024-09-17T16:15:00.000Z","17/09/2024, 23:15:00",2,"VZ316"
"2024-09-17T03:03:57.253Z","Bangkok","BKK","Phuket","HKT","2024-09-17T16:45:00.000Z","17/09/2024, 23:45:00",2,"VZ312"
"2024-09-17T03:03:57.254Z","Mumbai","BOM","Phuket","HKT","2024-09-17T16:05:00.000Z","17/09/2024, 23:05:00",2,"6E1911"
"2024-09-17T03:03:57.255Z","Xi'an","XIY","Phuket","HKT","2024-09-17T16:05:00.000Z","17/09/2024, 23:05:00",2,"MU2081"
"2024-09-17T03:03:57.255Z","Guangzhou","CAN","Phuket","HKT","2024-09-17T14:55:00.000Z","17/09/2024, 21:55:00",2,"AQ1273"
"2024-09-17T03:03:57.255Z","Bangkok","DMK","Phuket","HKT","2024-09-17T15:35:00.000Z","17/09/2024, 22:35:00",2,"DD532"
"2024-09-17T03:03:57.256Z","Bangkok","BKK","Phuket","HKT","2024-09-17T14:45:00.000Z","17/09/2024, 21:45:00",2,"FD4112"
"2024-09-17T03:03:57.256Z","Hong Kong","HKG","Phuket","HKT","2024-09-17T15:45:00.000Z","17/09/2024, 22:45:00",2,"UO764"
"2024-09-17T03:03:57.258Z","Bangkok","DMK","Phuket","HKT","2024-09-17T14:25:00.000Z","17/09/2024, 21:25:00",2,"SL762"
"2024-09-17T03:03:57.257Z","Shanghai","PVG","Phuket","HKT","2024-09-17T15:30:00.000Z","17/09/2024, 22:30:00",2,"HO1369"
"2024-09-17T03:03:57.259Z","Bangkok","DMK","Phuket","HKT","2024-09-17T14:30:00.000Z","17/09/2024, 21:30:00",2,"DD530"
"2024-09-17T03:03:57.259Z","Seoul (Incheon)","ICN","Phuket","HKT","2024-09-17T15:00:00.000Z","17/09/2024, 22:00:00",2,"KE663"
"2024-09-17T03:04:12.599Z","Bangkok","BKK","Phuket","HKT","2024-09-18T02:30:00.000Z","18/09/2024, 09:30:00",3,"PG271"
"2024-09-17T03:04:12.600Z","Bangkok","BKK","Phuket","HKT","2024-09-18T02:35:00.000Z","18/09/2024, 09:35:00",3,"TG201"
"2024-09-17T03:04:12.601Z","Ko Samui (Ko Samui)","USM","Phuket","HKT","2024-09-18T02:00:00.000Z","18/09/2024, 09:00:00",3,"PG251"
"2024-09-17T03:04:12.602Z","Bangkok","DMK","Phuket","HKT","2024-09-18T02:00:00.000Z","18/09/2024, 09:00:00",3,"FD3029"
"2024-09-17T03:04:12.602Z","Singapore","SIN","Phuket","HKT","2024-09-18T02:10:00.000Z","18/09/2024, 09:10:00",3,"SQ726"
"2024-09-17T03:04:12.603Z","Bangkok","DMK","Phuket","HKT","2024-09-18T01:40:00.000Z","18/09/2024, 08:40:00",3,"SL750"
